listing_id,state,user_id,category_id,title,description,creation_tsz,ending_tsz,original_creation_tsz,last_modified_tsz,price,currency_code,quantity,sku,tags,materials,shop_section_id,featured_rank,state_tsz,url,views,num_favorers,shipping_template_id,processing_min,processing_max,who_made,is_supply,when_made,item_weight,item_weight_unit,item_length,item_width,item_height,item_dimensions_unit,is_private,style,non_taxable,is_customizable,is_digital,file_data,can_write_inventory,should_auto_renew,language,has_variations,taxonomy_id,taxonomy_path,used_manufacturer,is_vintage
584699359,active,17905617,,"14th  Anniversary Ivory Wedding Anniversary 2008 coin cufflinks - for a wedding in 2008 anniversary, Mens gift, Wedding in 2008 Loved One","2008 British 5p coin cufflinks- Great gift idea.

Ivory wedding 14th Anniversary cufflinks

Genuine British 5p piece
These are genuine circulated American dime coins cleaned and polished and handmade into cufflinks by inserting into Silver Plated French Cufflink Mounts

Supplied in a quality cufflink box.

These will make a fantastic gift for anyone who had a wedding in 2008",1639698231,1650149031,1515344388,1639698231,32.98,USD,3,[],"Wedding Anniversary, gift for him, wedding favors, Ivory wedding, 14th wedding, 2008 anniversary, 2008 wedding, 14th Anniversary, 14th birthday, 2008 birthday, Valentines day, Ivory Gift, Husband",2008 Coin Cufflinks,11743660,,1636065465,https://www.etsy.com/listing/584699359/14th -anniversary-lace-wedding?utm_source=bulkupload&utm_medium=api&utm_campaign=api,716,16,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",FALSE,FALSE
171592714,active,17905617,,"1966 56th Birthday / Anniversary sixpence coin pendant plus 18inch SS chain 56th birthday gift, 1966 birthday gift, 1966 56th birthday","Genuine circulated 1966 56th birthday coin mounted in a Silver plated mount with 18 inch Sterling Silver chain


A genuine circulated 1966 hand polished sixpence attached to a silver plated pendant mount

Ideal present for a 56th Birthday

This item will make a nice gift or to celebrate the year of your birth.

Supplied in a nice box

Picture shows 1953 - 1966 will be supplied",1639685527,1650136327,1386065109,1639685527,29.98,USD,3,[],"sixpence, lucky, 1966, world cup, 1966 gift, 1966 birthday gift, 1966 birthday, pendant, born in 1966, mothers day, 56th birthday gift",1966 sixpence,11743680,4,1633726051,https://www.etsy.com/listing/171592714/1966-55th-birthday-anniversary-sixpence?utm_source=bulkupload&utm_medium=api&utm_campaign=api,2239,53,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,,FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,1229,"['Jewelry', 'Necklaces', 'Pendants']",FALSE,FALSE
943456634,active,17905617,,"1946 76th Birthday Keyring-Sixpence Keyring- Mum, Dad, Brother, Sister- 76th Birthday-Coin Keyring, Sixpence Coin, 76th Anniversary, 6d","1946 76th Birthday keyrings -Sixpence keyrings- Mum, Dad, Sister, Brother- 76th Birthday - Coinn keyrings , Sixpence Coin,  Anniversary, 6d


These keyrings have been lovingly handmade from vintage 1946 Sixpence Coinns which have been polished. Perfect for a birthday or Anniversary gift.

The keyrings are made using silver plated backs and Sixpence Coinns giving a high quality finish.

",1639681536,1650132336,1612565171,1639681536,19.98,USD,6,[],"1946, 1946 Gift, 1946 Dad Gift, 1946 Birthday Gift, 76th Gift, 76th Birthday Gift, 76th Birthday Dad, 76th Birthday Him, Grandad Gift 1946, Sixpence, Sixpence Coin, Keyring, 6d","Sixpence, Keyrings",,,1633726063,https://www.etsy.com/listing/943456634/1946-75th-birthday-keyring-sixpence?utm_source=bulkupload&utm_medium=api&utm_campaign=api,194,1,40038938742,1,2,i_did,FALSE,made_to_order,,,,,,,FALSE,"Steampunk,   traditional",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,165,"['Accessories', 'Keychains & Lanyards', 'Keychains']",FALSE,FALSE
180327386,active,17905617,,"1961 61st Birthday / Anniversary sixpence coin pendant plus 18inch SS chain gift 61st birthday gift for her Thinking Of You, Mum Dad","Genuine circulated 1961 61st birthday coin mounted in a Silver plated mount with 18 inch Sterling Silver chain


A genuine circulated 1961 hand polished sixpence attached to a silver plated pendant mount

Ideal present for a 61st Birthday

This item will make a nice gift or to celebrate the year of your birth.

Supplied in a nice box

Picture shows 1953 - 1961 will be supplied",1639661763,1650112563,1393109863,1639661763,34.98,USD,3,[],"Valentines Day, silver pendant, Valentines, coin jewellery, 1961, 1961 gift, gift from 1961, 1961 birthday gift, born in 1961, mothers day, 61st, 61st birthday, 61st for her","lucky sixpence, Silver, british coin, 1961 sixpence, gift box",11743680,,1633726043,https://www.etsy.com/listing/180327386/1961-60th-birthday-anniversary-sixpence?utm_source=bulkupload&utm_medium=api&utm_campaign=api,3499,100,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,"Traditional, Renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,1229,"['Jewelry', 'Necklaces', 'Pendants']",FALSE,FALSE
185057758,active,17905617,,"Fancy Pendant 1937 Lucky sixpence 85th Birthday plus a Sterling Silver 18in Chain, 85th birthday gift from 1937, 85th birthday, Loved One","Genuine Circulated Sixpence Mounted on a Tibetan Silver mount with a 18 inch Sterling silver chain 1937 coin
This is a stunning piece of jewellery that would suit all ages. 

A genuine circulated 1937 polished sixpence mounted Tibetan Silver mount  on a 18 inch hallmarked sterling silver necklace.

Supplied with lovely gift box

Ideal present for a 84th Birthday / Anniversary 

This item will make a nice gift or to celebrate the year of your birth.",1639659055,1650109855,1396607211,1639659055,34.98,USD,3,[],"Coin Pendant, Lucky Sixpence, coin jewellery, coin jewelry, 1937 gift, 1937, 1937 birthday gift, 1937 birthday, mothers day, 85th birthday gift, 85th Mum, 85th Sister, Valentines Day","sixpence, Silver coin, 1937 sixpence",11743680,,1633726123,https://www.etsy.com/listing/185057758/fancy-pendant-1937-lucky-sixpence-84th?utm_source=bulkupload&utm_medium=api&utm_campaign=api,578,27,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,1229,"['Jewelry', 'Necklaces', 'Pendants']",FALSE,FALSE
217297518,active,17905617,,"97th Birthday 1925 Farthing Coin Cufflinks - 1925 for a 97th birthday supplied in cufflink box - 96 year old coins Thinking Of You, Mum Dad","97th  Birthday 1925 Farthing Coin Cufflinks.

A Fantastic gift for a 97th birthday.


These are genuine circulated 1925 Farthing coins handmade into cufflinks




Supplied in a quality cufflink box",1639636875,1650087675,1420478628,1639636875,34.98,USD,1,[],"Coin Cufflinks, Birthdays, Silver, unique, 1925, 1925 gift, coin jewellery, 1925 birthday, 1925 birthday gift, 96th Birthday, 96th dad, 96th Brother, 96th Grandad",1925 farthing,11743690,,1633726123,https://www.etsy.com/listing/217297518/96th-birthday-1925-farthing-coin?utm_source=bulkupload&utm_medium=api&utm_campaign=api,340,4,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",FALSE,FALSE
677865914,active,17905617,,"73rd Birthday Gift, 1949 Sixpence Cufflinks, 1949 Birthday, 1949 Cufflinks 73rd Cufflinks, Born in 1949, 73rd Birthday Man, 73rd Anniversary","1949 Birthday Cufflinks 73rd birthday cufflinks

1949 Sixpence cufflinks for sale

Genuine 1949 Circulated 72 year old Sixpence cleaned and polished then inset in cufflink backs creating a unique look and feel

A great gift for 73rd Birthday / Anniversary 

Supplied in a nice cufflink box",1639636871,1650087671,1552952701,1639636871,34.98,USD,2,[],"antique cufflinks, 1949 birthday gift, 1949 gift idea, 73rd Birthday Gift, 73rd Coin Cufflinks, 1949 Coin Cufflinks, Old English Farthing, 73rd Mens Gift, 1949 Mens Gift, 73rd Anniversary, 73rd 1949 Gift Idea, 73rd Fathers Day, Valentines Day",1949 Silver Sixpence Coin Cufflinks,11743660,,1633726124,https://www.etsy.com/listing/677865914/72nd-birthday-gift-1949-sixpence?utm_source=bulkupload&utm_medium=api&utm_campaign=api,74,0,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,1781,"['Weddings', 'Jewelry', 'Cuff Links & Tie Clips', 'Cuff Links']",FALSE,FALSE
488902830,active,17905617,,Luxury 1947 Sixpence Cufflinks for a 75th birthday.  Original british sixpences inset in Silver Plated French Cufflinks backs 75th Loved One,"1947 Birthday Cufflinks 75th birthday cufflinks

1947 Sixpence cufflinks for sale

Genuine 1947 Circulated 74 year old Sixpence cleaned and polished then inset in Silver Plated French cufflink backs creating a unique look and feel

A great gift for 75th Birthday / Anniversary 

Supplied in a nice cufflink box",1639636871,1650087671,1483313713,1639636871,39.98,USD,4,[],"Coin Cufflinks, coin jewelry, lucky sixpence, antique cufflinks, anniversary gifts, 1947, 1947 gift, 1947 birthday, 75th birthday, 75th Dad, 75th Brother, 75th Uncle, 75th Grandad","lucky sixpence, cufflinks, french cufflink backs, silver plated cufflinks, 1947 sixpence",11743660,,1633726123,https://www.etsy.com/listing/488902830/luxury-1947-sixpence-cufflinks-for-a?utm_source=bulkupload&utm_medium=api&utm_campaign=api,111,3,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",FALSE,FALSE
185223335,active,17905617,,"Domed Pendant 1949 Lucky sixpence 73rd Birthday plus a Sterling Silver 18in Chain 73rd birthday gift for her Thinking Of You, Mum Dad","Genuine Circulated Domed Sixpence with a 18 inch Sterling silver chain 1949 coin
This is a stunning piece of jewellery that would suit all ages. 


Supplied with lovely gift box

Ideal present for a 73rd Birthday / Anniversary 



This item will make a nice gift or to celebrate the year of your birth.",1639636871,1650087671,1396734210,1639636871,21.98,USD,9,[],"sixpence, lucky, british, Coin jewellery, coin jewelry, 1949 gift, 1949 birthday, born in 1949, 1949 birthday gift, gift from 1949, mothers day, mothers day gift, 73rd birthday",Silver,11743680,,1633726124,https://www.etsy.com/listing/185223335/domed-pendant-1949-lucky-sixpence-72nd?utm_source=bulkupload&utm_medium=api&utm_campaign=api,562,25,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,1229,"['Jewelry', 'Necklaces', 'Pendants']",FALSE,FALSE
103393234,active,17905617,,"1955 Threepence 3d 67th birthday Cufflinks - Original 1955 threepence coin cufflinks, 67th birthday , 67th, gift from 1955 Thinking Of You","Threepence 1955 67th Birthday Cufflinks

1955 Threepence cufflinks for sale

Genuine 1955 Circulated Threepence

A great gift for 67th Birthday


Supplied in a nice cufflink box",1639636866,1650087666,1341166830,1639636866,26.98,USD,10,[],"cufflinks, Birthday, gift idea, 1955, 1955 coin gift, 1955 gift, coin jewellery, 1955 birthday, 1955 birthday gift, 67th birthday gift, 67th dad, 67th Brother, 67th Grandad","1955 Coin, Gift Box",11743678,,1633726124,https://www.etsy.com/listing/103393234/1955-threepence-3d-66th-birthday?utm_source=bulkupload&utm_medium=api&utm_campaign=api,402,10,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",FALSE,FALSE
942338715,active,17905617,,1941 Farthing Domed Farthing pendant 81st birthday.  Original Farthing coins Great gift from 1941 - mothers day gift idea Thinking Of You,"1941 Birthday Domed Farthing Pendant 81st birthday

1941 Farthing cufflinks for sale

Genuine 1941 Circulated 80 year old Farthing

A great gift for 81st Birthday / Anniversary 

Supplied in a nice cufflink box",1639614119,1650064919,1610642381,1639614119,21.98,USD,3,[],"1941 Farthing, 81st sister, born in 1941, coin jewellery, 81st mum, 81st, 81st birthday gift, 81st gift for her, 1941 birthday gift, 1941 gift idea, Mothers Day, Valentines Day","1941 farthing, gift box",11743660,,1633726124,https://www.etsy.com/listing/942338715/1941-farthing-domed-farthing-pendant?utm_source=bulkupload&utm_medium=api&utm_campaign=api,48,0,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",FALSE,FALSE
864515975,active,17905617,,1936 Silver New Zealand Sixpence Cufflinks 86th birthday.  Original New Zealand sixpence coins Great gift from 1936 86th Thinking Of You,"1936 Birthday Cufflinks 86th birthday cufflinks

1936 New Zealand Sixpence cufflinks for sale

Genuine 1936 Circulated 85 year old Silver New Zealand Sixpence

A great gift for 86th Birthday / Anniversary 



Supplied in a nice cufflink box",1639608194,1650058994,1599045258,1639608195,44.98,USD,1,[],"Coin Cufflinks, farthers day, gift for dad, mens gift idea, 1936 gift, 1936 birthday gift, born in 1936, 1936 birthday, 1936, gifts for men, 86th birthday gift, 86th Brother, 86th dad",1936 New Zealand,11743660,,1639582815,https://www.etsy.com/listing/864515975/1936-silver-new-zealand-sixpence?utm_source=bulkupload&utm_medium=api&utm_campaign=api,108,1,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",FALSE,FALSE
185064157,active,17905617,,"Fancy Pendant 1948 Lucky sixpence 74th Birthday plus a Sterling Silver 18in Chain 74th birthday gift for her Thinking Of You, Mum Dad","Genuine Circulated Sixpence Mounted on a Tibetan Silver mount with a 18 inch Sterling silver chain 1948 coin
This is a stunning piece of jewellery that would suit all ages. 

A genuine circulated 1948 polished sixpence mounted Tibetan Silver mount  on a 18 inch hallmarked sterling silver necklace.

Supplied with lovely gift box

Ideal present for a 74th Birthday / Anniversary 

This item will make a nice gift or to celebrate the year of your birth.",1639590702,1650041502,1396606334,1639590702,29.98,USD,1,[],"pendant, silver, lucky, coin jewellery, coin jewelry, coin pendant, 1948 birthday gift, 1948, 1948 gift, 74th gift idea, 74th birthday, 74th Mum, 74th Sister","sixpence, 1948 sixpence",11743680,,1633726172,https://www.etsy.com/listing/185064157/fancy-pendant-1948-lucky-sixpence-73rd?utm_source=bulkupload&utm_medium=api&utm_campaign=api,228,5,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,1229,"['Jewelry', 'Necklaces', 'Pendants']",FALSE,FALSE
199528174,active,17905617,,"10th  Tin wedding anniversary cufflinks - Tin 1p coins from 2012 - Gift Thinking Of You,  Special Friend, Mum, Dad, Loved One","A Fantastic gift for a Tin wedding anniversary.

These are genuine circulated  and polished 2011 One pence coins handmade into cufflinks

Supplied in a quality cufflink box",1639569040,1650019840,1407771843,1639569040,29.98,USD,5,[],"cufflinks, dime cufflinks, Wedding anniversary, coin jewellery, coin jewelry, 8 year wedding, 10th  anniversary, 10th  year anniversary, bronze anniversary, bronze wedding, 2011 Husband, 2011 gift, Valentines Day","silver plate, coin cufflinks, 2011 coin",,,1633726125,https://www.etsy.com/listing/199528174/10th -pottery-wedding-anniversary?utm_source=bulkupload&utm_medium=api&utm_campaign=api,1979,44,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",FALSE,FALSE
185064051,active,17905617,,"Fancy Pendant 1951 Lucky sixpence 71st Birthday plus a Sterling Silver 18in Chain 71st birthday gift for her, 71st Sister, 71st Nan Mum, Dad","Genuine Circulated Sixpence Mounted on a Tibetan Silver mount with a 18 inch Sterling silver chain 1951 coin
This is a stunning piece of jewellery that would suit all ages. 

A genuine circulated 1951 polished sixpence mounted Tibetan Silver mount  on a 18 inch hallmarked sterling silver necklace.

Supplied with lovely gift box

Ideal present for a 71st Birthday / Anniversary 

This item will make a nice gift or to celebrate the year of your birth.",1639561090,1650011890,1396606060,1639561090,29.98,USD,1,[],"71st Mum, 71st sister, gift for her, 1951, 1951 birthday gift, 1951 gift, coin jewellery, coin jewelry, born in 1951, mothers day, 71st birthday gift, 71st Nan, Valentines","sixpence, 1951 sixpence, gift box",11743680,8,1633726141,https://www.etsy.com/listing/185064051/fancy-pendant-1951-lucky-sixpence-70th?utm_source=bulkupload&utm_medium=api&utm_campaign=api,622,12,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,1229,"['Jewelry', 'Necklaces', 'Pendants']",FALSE,FALSE
103116755,active,17905617,,"1937 Sixpence Cufflinks 85th birthday.  Original sixpence coins Great gift from 1937 85th Thinking Of You,  Special Friend, Mum, 85th Dad","1937 Birthday Cufflinks 85th birthday cufflinks

1937 Sixpence cufflinks for sale

Genuine 1937 Circulated 84 year old Sixpence

A great gift for 85th Birthday / Anniversary 

Coins are 50% Solid Silver

Supplied in a nice cufflink box",1639554658,1650005458,1340826695,1639554658,39.98,USD,1,[],"Coin Cufflinks, Birthdays, Silver, 1937, 1937 birthday, 1937 birthday gift, born in 1937, 1937 gift, fathers day, 85th birthday, 85th dad, 85th Brother, 85th Grandad",1937 silver sixpence,11743660,,1633726125,https://www.etsy.com/listing/103116755/1937-sixpence-cufflinks-84th-birthday?utm_source=bulkupload&utm_medium=api&utm_campaign=api,319,11,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",FALSE,FALSE
102838500,active,17905617,,"1964 Domed Sixpence Pendant 58th birthday.  Original sixpence coins Great gift from 1964 58th Thinking Of You,  Special Friend, Mum, Dad","1964 Birthday Domed sixpence pendant 58th birthday

1964 Sixpence for sale

Genuine 1964 Circulated 57 year old Sixpence

A great gift for 58th Birthday / Anniversary 

Supplied in a nice cufflink box",1639492926,1649943726,1340530629,1639492926,21.98,USD,4,[],"Coin Cufflinks, golden wedding, coin jewelry, wedding anniversary, gift from 1964, lucky sixpence, antique cufflinks, anniversary gifts, 1964 gift, mothers day, mothers day gift, gift for her, 58th birthday gift","lucky sixpence, cufflinks, 1964 sixpence",11743660,,1633726125,https://www.etsy.com/listing/102838500/1964-domed-sixpence-pendant-57th?utm_source=bulkupload&utm_medium=api&utm_campaign=api,1480,66,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",FALSE,FALSE
928427192,active,17905617,,"Fine Pendant 1931 Lucky sixpence 91st Birthday plus a Sterling Silver 18in Chain 91st birthday gift for her, 91st Sister, 91st Mum Loved One","Genuine Circulated Sixpence Mounted on a Tibetan Silver mount with a 18 inch Sterling silver chain 1931 coin
This is a stunning piece of jewellery that would suit all ages. 

A genuine circulated 1931 polished sixpence mounted Tibetan Silver mount  on a 18 inch hallmarked sterling silver necklace.

Supplied with lovely gift box

Ideal present for a 91st Birthday / Anniversary 

This item will make a nice gift or to celebrate the year of your birth.",1639484434,1649935234,1610645196,1639484434,37.98,USD,6,[],"Coin Jewellery, 91st Sister, 91st Mum, 90 year old, gift for mum, gift for her, mothers day gift, 91st birthday gift, 91st gift for her, 91st gift for mum, 1931 gift for her, 1931 birthday gift, Valentines Day","sixpence, Silver coin, 1931 Sixpence coin, gift box",11743680,,1633726125,https://www.etsy.com/listing/928427192/fine-pendant-1931-lucky-sixpence-90th?utm_source=bulkupload&utm_medium=api&utm_campaign=api,283,3,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,1229,"['Jewelry', 'Necklaces', 'Pendants']",FALSE,FALSE
264225310,active,17905617,,"1954 68th Birthday / Anniversary sixpence coin pendant plus 18inch SS chain 68th birthday gift, 1954 birthday gift, 1954 68th birthday","Genuine circulated 1954 68th birthday coin mounted in a Silver plated mount with 18 inch Sterling Silver chain


A genuine circulated 1954 hand polished sixpence attached to a silver plated pendant mount

Ideal present for a 68th Birthday

This item will make a nice gift or to celebrate the year of your birth.

Supplied in a nice box


****Picture shows 1953 - 1954 will be supplied****",1639479050,1649929850,1452962803,1639479050,29.98,USD,3,[],"sixpence, lucky, 1954 birthday, 1954, 1954 gift, 1954 birthday gift, born in 1954, coin pendant, mothers day, 68th birthday gift",1954 sixpence,11743680,,1633726125,https://www.etsy.com/listing/264225310/1954-67th-birthday-anniversary-sixpence?utm_source=bulkupload&utm_medium=api&utm_campaign=api,442,15,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,,FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,1229,"['Jewelry', 'Necklaces', 'Pendants']",FALSE,FALSE
709959011,active,17905617,,"Irish coin cufflinks, Genuine Irish 3d threepence coin cufflink with hare facing. Great fathers day gift idea, gift for him Thinking Of You","Irish coin cufflinks- Great gift idea.
Genuine Irish 3d threepence coin cufflinks mounted in Silver plated cufflink backs.

These are genuine circulated  Irish 3d threepence coins cleaned and polished and handmade into cufflinks

Supplied in a quality cufflink box.

These will make a fantastic gift for anyone",1639475478,1649926278,1559123580,1639475478,29.98,USD,6,[],"cufflinks, novelty cufflinks, gift for dad, dads gift, fathers day, Hare cufflinks, Rabbit Cufflinks, Lucky Irish, Shooting cufflinks, Irish Cufflinks, gift for him, celtic cufflinks, Brother gift","Irish coins, Cufflinks, rabbit coins, hare cufflinks, Irish Hare Coins, gift box",12638553,,1635194406,https://www.etsy.com/listing/709959011/irish-coin-cufflinks-genuine-irish-3d?utm_source=bulkupload&utm_medium=api&utm_campaign=api,428,23,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",FALSE,FALSE
217296086,active,17905617,,"1985 37th Birthday / Anniversary 1 pence coin cufflinks - One pence cufflinks from 1985 for a 37th birthday present Thinking Of You, Mum Dad","A pair of original one pence coin cufflinks

Original coins from 1985 have been cleaned and polished and handmade into beautiful cufflinks.


Silver plated cufflink backs have been used.

Picture shows 1984 - You will receive a 1985

The cufflinks will arrive in a cufflink box",1639471867,1649922667,1420477841,1639471867,29.98,USD,6,[],"one cent cufflinks, coin jewellery, coin jewelry, mens cufflinks, 1985 cufflinks, 1985 birthday, 1985 gift, 1985, 37th birthday, 37th dad, 37th Grandad, 37th Brother, Valentines Day","gold plated cufflinks, 1985 one pence",,,1633726129,https://www.etsy.com/listing/217296086/1985-36th-birthday-anniversary-1-pence?utm_source=bulkupload&utm_medium=api&utm_campaign=api,395,7,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",FALSE,FALSE
116645301,active,17905617,,"1935 Irish coin cufflinks- Great gift idea. Genuine Irish 3d threepence coin cufflink 1935 Thinking Of You,  Special Friend, Mum, Dad","Irish coin cufflinks- Great gift idea.
Genuine Irish 3d threepence coin cufflinks mounted in Silver plated cufflink backs.

These are genuine circulated  Irish 3d threepence coins cleaned and polished and handmade into cufflinks

Supplied in a quality cufflink box.

These will make a fantastic gift for anyone",1639471862,1649922662,1354227484,1639471862,34.98,USD,1,[],"Irish coin cufflinks, cufflinks, 1935 gift, 1935 birthday, 1935 birthday gift, fathers day, gift for dad, born in 1935, 87th Dad, 87th brother, 87th Husband, 87th Grandad, 87th Birthday Gift",1935 irish threepence,12638553,,1633726126,https://www.etsy.com/listing/116645301/1935-irish-coin-cufflinks-great-gift?utm_source=bulkupload&utm_medium=api&utm_campaign=api,389,14,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",FALSE,FALSE
928397534,active,17905617,,1951 Farthing Domed Farthing pendant 71st birthday.  Original sixpence coins Great gift from 1951 - mothers day gift idea Thinking Of You,"1951 Birthday Domed Farthing Pendant 71st birthday

1951 Sixpence cufflinks for sale

Genuine 1951 Circulated 70 year old Farthing

A great gift for 71st Birthday / Anniversary 

Supplied in a nice cufflink box",1639455177,1649905977,1610642099,1639455177,21.98,USD,2,[],"71st Cufflinks, 71st brother, 71st dad, 1951 birthday gift, 1951 birthday, 1951 gift, born in 1951, coin jewellery, retirement, 71st, 71st birthday gift, 71st for dad, Valetines Day","1951 sixpence, gift box",11743660,,1633726129,https://www.etsy.com/listing/928397534/1951-farthing-domed-farthing-pendant?utm_source=bulkupload&utm_medium=api&utm_campaign=api,86,6,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",FALSE,FALSE
118826807,active,17905617,,"1963 Threepence 3d 59th birthday Cufflinks - Original threepence coin cufflinks 59th Birthday, Dads Gift, fathers day, Gift for him Mum, Dad","Threepence 1963 59th Birthday Cufflinks

1963 Threepence cufflinks for sale

Genuine 1963 Circulated Threepence

A great gift for 59th Birthday


Supplied in a nice cufflink box",1639455177,1649905977,1356563176,1639455177,34.98,USD,3,[],"1963 birthday gift, coin jewellery, Mens Cufflinks, Fathers Day Gift, 1963 Birthday Idea, 1963 Mens Gift, Gift for Him, Fathers Day Idea, Coin Cufflinks, 59th birthday gift, 59th dad, 59th Brother, 59th Uncle",1963 Mounted Threepence Coin cufflinks,11743678,,1633726129,https://www.etsy.com/listing/118826807/1963-threepence-3d-58th-birthday?utm_source=bulkupload&utm_medium=api&utm_campaign=api,344,10,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",FALSE,FALSE
