listing_id,state,user_id,category_id,title,description,creation_tsz,ending_tsz,original_creation_tsz,last_modified_tsz,price,currency_code,quantity,sku,tags,materials,shop_section_id,featured_rank,state_tsz,url,views,num_favorers,shipping_template_id,processing_min,processing_max,who_made,is_supply,when_made,item_weight,item_weight_unit,item_length,item_width,item_height,item_dimensions_unit,is_private,recipient,occasion,style,non_taxable,is_customizable,is_digital,file_data,should_auto_renew,language,has_variations,taxonomy_id,taxonomy_path,used_manufacturer,is_vintage
883248629,active,161748751,,"1934 Lucky Silver Sixpence Coin Great Britain - George V - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Grandfather","Contains 50% silver!!

1934 Lucky Sixpence Coin Great Britain - King George V - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Grandfather, Grandmother

Authentic Sixpence from the reign of King George V. This sixpence is from circulation, but will not be damaged or dirty. The coin pictured is an example of the condition of the coin you will get. 

Weight - 2.8g
Diameter - 19mm
Metal - 50% silver!

Beautiful Lucky Sixpence coin with sixpence coin from 1934. The sixpence is widely known in the UK as a &quot;lucky coin&quot;. It was often used as a token given to a bride on her wedding day or in a Christmas pudding. The recipient would have good luck. 

This gift is ideal for a grandparent or parent who will remember our &quot;old money&quot; with fondness or someone who makes crafts and Jewelry.

For me I think things with history, something I can touch and feel.",1612628710,1622993110,1602105982,1612628710,2.99,GBP,91,[],"['birthday', 'crafts', 'year of birth', 'whole sale', 'mum', 'dad', 'sixpence', 'lucky sixpence', 'charm', 'uncle', 'birthday sixpence', 'grandfather', '1934']",['metal'],31873366,,1602105982,https://www.etsy.com/listing/883248629/1934-lucky-silver-sixpence-coin-great?utm_source=bulkupload&utm_medium=api&utm_campaign=api,47,7,95307282459,1,1,i_did,FALSE,1930s,,g,,,,mm,FALSE,,,,FALSE,FALSE,FALSE,,TRUE,en-US,FALSE,68,"['Art & Collectibles', 'Collectibles', 'Coins & Money']",FALSE,TRUE
865253168,active,161748751,,"D2 - 70th Birthday Card/ gift - Year of Birth: 1951 Lucky Sixpence for inside birthday greetings card! Mum, Dad, Grandparent - Birthdays","Beautiful Lucky Sixpence gift with sixpence coin from 1951. The sixpence is widely known in the UK as a &quot;lucky coin&quot;. It was often used as a token given to a bride on her wedding day or in a Christmas pudding. The recipient would have good luck. 

This beautiful gift is available now with the original 1951 sixpence, minted 70 years ago. This gift is ideal for a grandparent or parent who will remember our &quot;old money&quot; with fondness. Someone born in 1950 would have been 16 at the time of decimalisation. 

For me I think things with history, something I can touch and feel. This item comes complete with a small envelope and is covered in a thin plastic cover to protect it. Even better, its credit card sized so can fit into a purse or wallet :)

Product details:
H - 55mm
L - 85mm

Coin - sixpence, 19.4mm diameter

If you have any questions we would love to hear from you. We are new to Etsy, but please helps us grow :-).",1612599276,1622963676,1601456546,1612599276,3.39,GBP,57,[],"['special friend', 'loved one', 'thinking of you', 'birthday', 'mum', 'dad', 'birthday gift', '70 yeats', '70 years old', '70th birthday', '70', 'year of birth 1951']",[],30589601,,1601456546,https://www.etsy.com/listing/865253168/d2-70th-birthday-card-gift-year-of-birth?utm_source=bulkupload&utm_medium=api&utm_campaign=api,525,17,1.1692E+11,1,1,i_did,FALSE,made_to_order,,g,,,,mm,FALSE,,,,FALSE,FALSE,FALSE,,TRUE,en-US,TRUE,1264,"['Paper & Party Supplies', 'Paper', 'Greeting Cards', 'Birthday Cards']",FALSE,FALSE
845982760,active,161748751,,"16th Birthday Card/gift - Year of Birth: 2005 - Lucky Sixpence  for inside birthday greetings card! Brother, Son, Sister, Daughter, friend","Beautiful Lucky Sixpence gift with sixpence coin. The sixpence is widely known in the UK as a &quot;lucky coin&quot;. It was often used as a token given to a bride on her wedding day or in a Christmas pudding. The recipient would have good luck. 

This beautiful gift is available now with an original sixpence, minted over 50 years ago. This gift is ideal for a gift from grandparent or parent who will remember our &quot;old money&quot; with fondness and can share with your children or grandchildren this old tradition!

For me I think things with history, something I can touch and feel. This item comes complete with a small envelope and is covered in a thin plastic cover to protect it. Even better, its credit card sized so can fit into a purse or wallet :)

Product details:
H - 55mm
L - 85mm

Coin - sixpence, 19.4mm diameter

If you have any questions we would love to hear from you. We are new to Etsy, but please helps us grow :-).",1612555393,1622919793,1598288470,1612555393,2.89,GBP,29,[],"['special friend', 'loved one', 'thinking of you', 'birthday', 'birthday gift', 'daughter', 'son', 'grandchild', '16 birthday', '16', '16th birthday', '16 years', 'year of birth 2005']",[],30589589,,1598288470,https://www.etsy.com/listing/845982760/16th-birthday-cardgift-year-of-birth?utm_source=bulkupload&utm_medium=api&utm_campaign=api,1804,55,1.1692E+11,1,1,i_did,FALSE,made_to_order,,g,,,,mm,FALSE,,,,FALSE,FALSE,FALSE,,TRUE,en-US,TRUE,1264,"['Paper & Party Supplies', 'Paper', 'Greeting Cards', 'Birthday Cards']",FALSE,FALSE
921336138,active,161748751,,"1941, 80th Birthday Gift, Brass theepence Birth Year - 80th Birthday Coin, mens, ladies Birthday Anniversary Present Gift in box with card","1941 80th Coin, 1941, Brass threepence, Coin Gift, Threepence Coins, Birth Year Coin, Birth Year Gift, Coin, Groom Gift, 80th Birthday.
--------------------------------------------------------------------------------------------------------------------------------------

Our keyrings are handmade from authentic vintage coins. This one is from the reign of George VI and is dated 1941. The brass threepence was only minted from 1937 to 1967. In £1 there was 80 threepences, so quite a small coin in terms of value. But now they make a perfect gift for a 80th birthday.

The coin is cleaned and polished to give it a nice shine. 

Your Coin will be presented in a small cotton padded gift box along with a mini card for you to write a short message (please see the dimensions below as this is not a large item!).

We are pleased to offer a wide range of gifts for milestone birthdays, therefore we sure to checkout our other listings.

Dimensions & Measurements:
Keyring length:
Coin diameter:
Box dimensions:
Mini card dimensions:",1612553969,1622918369,1609614987,1612553969,4.99,GBP,95,[],"['handmade gift', 'gift for mother', 'gift for grandma', 'coin gifts', 'year of birth 1941', '80th birthday gift', '80th birthday', 'threepence 1941', 'birthday coin']",[],30589603,,1612011288,https://www.etsy.com/listing/921336138/1941-80th-birthday-gift-brass-theepence?utm_source=bulkupload&utm_medium=api&utm_campaign=api,226,6,,1,2,i_did,FALSE,made_to_order,,g,,,,mm,FALSE,,,,FALSE,FALSE,FALSE,,TRUE,en-US,FALSE,68,"['Art & Collectibles', 'Collectibles', 'Coins & Money']",FALSE,FALSE
876322261,active,161748751,,"50th Birthday Card / gift - Year of Birth: 1971 Lucky Sixpence for inside birthday greetings card! Brother, Son, Sister, Daughter, Mum, Dad","Important: Please note the sixpence will not be from 1971, but another date up to 1967. This is a lucky sixpence for a 50th Birthday.

Beautiful Lucky Sixpence gift with sixpence coin. The sixpence is widely known in the UK as a &quot;lucky coin&quot;. It was often used as a token given to a bride on her wedding day or in a Christmas pudding. The recipient would have good luck.  

This beautiful gift is available now with an original sixpence, minted over 50 years ago. This gift is ideal for a gift from grandparent or parent who will remember our &quot;old money&quot; with fondness and share with your children or grandchildren this old tradition!

For me I think things with history, something I can touch and feel. This item comes complete with a small envelope and is covered in a thin plastic cover to protect it. Even better, its credit card sized so can fit into a purse or wallet :)

Product details:
H - 55mm
L - 85mm

Coin - sixpence, 19.4mm diameter

If you have any questions we would love to hear from you. We are new to Etsy, but please helps us grow :-).",1612548370,1622912770,1600982974,1612548370,2.89,GBP,54,[],"['special friend', 'loved one', 'thinking of you', 'birthday', 'mum', 'dad', 'birthday gift', '50 years old', '50', '50th birthday', 'year of birth 1971']",[],28991254,,1609504945,https://www.etsy.com/listing/876322261/50th-birthday-card-gift-year-of-birth?utm_source=bulkupload&utm_medium=api&utm_campaign=api,1679,46,1.1692E+11,1,1,i_did,FALSE,made_to_order,,g,,,,mm,FALSE,,,,FALSE,FALSE,FALSE,,TRUE,en-US,TRUE,1264,"['Paper & Party Supplies', 'Paper', 'Greeting Cards', 'Birthday Cards']",FALSE,FALSE
870900226,active,161748751,,70th Birthday Gift - Year of Birth: 1951 - Lucky Silver British Sixpence presented in gift box along with Lucky Charm! Free postage UK,"NOTE: This will be a 1951 coin, not 1940 as per picture. 

An original 1951 UK silver sixpence, beautifully presented in a small foam filled gift box with a shamrock shaped goodluck charm.

The sixpence was regularly used as a good luck gesture for brides or even in a Christmas pudding. This is the ideal gift for someone born in 1951 prior to decimalisation in 1967.

Box size is 30mm x 45mm and the coin weighs 2.9 grams.  The coin, charm and padded box will be dispatched in a padded envelope.

Please let me know if you have any questions with regards to this item.",1612526427,1622890827,1602360217,1612526427,3.99,GBP,96,[],"['birthday', 'year of birth', 'birthday gift', 'silver gifts', 'father', 'grandfather', 'grandpa', '70th birthday', '70 years old', '1951', 'year of birth 1951']","['metal', 'silver', 'card']",30589601,,1602360217,https://www.etsy.com/listing/870900226/70th-birthday-gift-year-of-birth-1951?utm_source=bulkupload&utm_medium=api&utm_campaign=api,78,0,1.1692E+11,1,1,i_did,FALSE,made_to_order,,g,,,,mm,FALSE,,,,FALSE,FALSE,FALSE,,TRUE,en-US,FALSE,1264,"['Paper & Party Supplies', 'Paper', 'Greeting Cards', 'Birthday Cards']",FALSE,FALSE
863917960,active,161748751,,"1960 Lucky Sixpence Coin Great Britain - Queen Elizabeth II - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Daughter, Son","1960 Lucky Sixpence Coin Great Britain - Queen Elizabeth II - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Daughter, Son

Authentic Sixpence from the reign of Queen Elizabeth. This sixpence is from circulation, but will not be damaged or dirty. The coin pictured is an example of the condition of the coin you will get. 

Weight - 2.8g
Diameter - 19mm
Metal - CUPRO NICKLE

Beautiful Lucky Sixpence coin with sixpence coin from 1960. The sixpence is widely known in the UK as a &quot;lucky coin&quot;. It was often used as a token given to a bride on her wedding day or in a Christmas pudding. The recipient would have good luck. 

This gift is ideal for a grandparent or parent who will remember our &quot;old money&quot; with fondness or someone who makes crafts and Jewelry.

For me I think things with history, something I can touch and feel.",1612515797,1622880197,1601243674,1612515797,0.99,GBP,66,[],"['birthday', 'crafts', 'year of birth', 'whole sale', 'mum', 'dad', 'brother', 'sixpence', 'lucky sixpence', 'charm', 'uncle', '1960', 'birthday sixpence']",['metal'],31873366,,1606933990,https://www.etsy.com/listing/863917960/1960-lucky-sixpence-coin-great-britain?utm_source=bulkupload&utm_medium=api&utm_campaign=api,117,8,95307282459,1,1,i_did,FALSE,1960s,,g,,,,mm,FALSE,,,,FALSE,FALSE,FALSE,,TRUE,en-US,FALSE,68,"['Art & Collectibles', 'Collectibles', 'Coins & Money']",FALSE,TRUE
804655718,active,161748751,,"70th Birthday Card / gift - Year of Birth: 1951 Lucky Sixpence for inside birthday greetings card! Mum, Dad, Grandparent or special friend","Beautiful Lucky Sixpence gift with sixpence coin from 1951. The sixpence is widely known in the UK as a &quot;lucky coin&quot;. It was often used as a token given to a bride on her wedding day or in a Christmas pudding. The recipient would have good luck. 

This beautiful gift is available now with the original 1951 sixpence, minted 70 years ago. This gift is ideal for a grandparent or parent who will remember our &quot;old money&quot; with fondness. Someone born in 1951 would have been 16 at the time of decimalisation. 

For me I think things with history, something I can touch and feel. This item comes complete with a small envelope and is covered in a thin plastic cover to protect it. Even better, its credit card sized so can fit into a purse or wallet :)

Product details:
H - 55mm
L - 85mm

Coin - sixpence, 19.4mm diameter

If you have any questions we would love to hear from you. We are new to Etsy, but please helps us grow :-).",1612478160,1622842560,1591115553,1612478160,2.99,GBP,9,[],"['special friend', 'loved one', 'thinking of you', 'birthday', 'mum', 'dad', '70th birthday', '70 years old', '70 years', 'birthday gift', '1951', 'year of birth 1951']",[],30589601,,1606325938,https://www.etsy.com/listing/804655718/70th-birthday-card-gift-year-of-birth?utm_source=bulkupload&utm_medium=api&utm_campaign=api,1448,39,1.1692E+11,1,1,i_did,FALSE,made_to_order,,g,,,,mm,FALSE,,,,FALSE,FALSE,FALSE,,TRUE,en-US,TRUE,1264,"['Paper & Party Supplies', 'Paper', 'Greeting Cards', 'Birthday Cards']",FALSE,FALSE
880940737,active,161748751,,"1942 Lucky Silver Sixpence Coin Great Britain - George VI - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Daughter, Son","Contains 50% silver!!

1942 Lucky Sixpence Coin Great Britain - King George VI - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Grandfather, Grandmother

Authentic Sixpence from the reign of King George VI. This sixpence is from circulation, but will not be damaged or dirty. The coin pictured is an example of the condition of the coin you will get. 

Weight - 2.8g
Diameter - 19mm
Metal - 50% silver!

Beautiful Lucky Sixpence coin with sixpence coin from 1942. The sixpence is widely known in the UK as a &quot;lucky coin&quot;. It was often used as a token given to a bride on her wedding day or in a Christmas pudding. The recipient would have good luck. 

This gift is ideal for a grandparent or parent who will remember our &quot;old money&quot; with fondness or someone who makes crafts and Jewelry.

For me I think things with history, something I can touch and feel.",1612459240,1622823640,1601741857,1612459240,2.99,GBP,100,[],"['birthday', 'crafts', 'year of birth', 'whole sale', 'mum', 'dad', 'sixpence', 'lucky sixpence', 'charm', 'uncle', 'birthday sixpence', 'grandfather', '1942']",['metal'],31873366,,1601741857,https://www.etsy.com/listing/880940737/1942-lucky-silver-sixpence-coin-great?utm_source=bulkupload&utm_medium=api&utm_campaign=api,20,1,95307282459,1,1,i_did,FALSE,1940s,,g,,,,mm,FALSE,,,,FALSE,FALSE,FALSE,,TRUE,en-US,FALSE,68,"['Art & Collectibles', 'Collectibles', 'Coins & Money']",FALSE,TRUE
935260687,active,161748751,,"1961, 60th Birthday Gift, Keyring Halfcrown Birth Year - 60th Birthday Coin Keyring, mens, ladies Birthday Anniversary Present Gift","1961 60th Keyring, 1961, Halfcrown Keyring, Coin Keyring, Halfcrown Coins, Birth Year Keyring, Birth Year Gift, Coin, Key ring, Keyring, Groom Keyring, 60th Birthday.
--------------------------------------------------------------------------------------------------------------------------------------

Our keyrings are handmade from authentic vintage coins. This one is from the reign of George VI and is dated 1961.  In £1 there was 8 halfcrowns, so quite a high value coin and only minted upto 1967. Now they make a perfect gift for a 60th birthday. 

The Keyrings are made using a silver coloured keyring and the coin is cleaned and polished to give it a nice shine. 

Your Keyring will be presented in a small cotton padded gift box along with a mini card for you to write a short message (please see the dimensions below as this is not a large item!).

We are pleased to offer a wide range of gifts for milestone birthdays, therefore we sure to checkout our other listings.

Dimensions & Measurements:
Keyring length:
Coin diameter:
Box dimensions:
Mini card dimensions:",1612453076,1622817476,1609614592,1612453076,9.99,GBP,20,[],"['birthday keyring', 'handmade gift', 'gift for mother', 'gift for grandma', 'coin gifts', 'coin keyring', '70th Birthday gift', '60th birthday', '60th birthday gift', 'year of birth 1961']",[],30589599,,1609614592,https://www.etsy.com/listing/935260687/1961-60th-birthday-gift-keyring?utm_source=bulkupload&utm_medium=api&utm_campaign=api,87,4,,,,i_did,FALSE,made_to_order,,g,,,,mm,FALSE,,,,FALSE,FALSE,FALSE,,TRUE,en-US,FALSE,165,"['Accessories', 'Keychains & Lanyards', 'Keychains']",FALSE,FALSE
879002217,active,161748751,,"1951 Lucky Sixpence Coin Great Britain - George VI - Perfect for 70th Birthday, Anniversary, Craft or Jewelry - Mum, Dad, Daughter, Son","1951 Lucky Sixpence Coin Great Britain - King George VI - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Daughter, Son

Authentic Sixpence from the reign of King George VI. This sixpence is from circulation, but will not be damaged or dirty. The coin pictured is an example of the condition of the coin you will get. 

Weight - 2.8g
Diameter - 19mm
Metal - CUPRO NICKLE

Beautiful Lucky Sixpence coin with sixpence coin from 1951. The sixpence is widely known in the UK as a &quot;lucky coin&quot;. It was often used as a token given to a bride on her wedding day or in a Christmas pudding. The recipient would have good luck. 

This gift is ideal for a grandparent or parent who will remember our &quot;old money&quot; with fondness or someone who makes crafts and Jewelry.

For me I think things with history, something I can touch and feel.",1612442802,1622807202,1601422300,1612442802,0.99,GBP,77,[],"['birthday', 'crafts', 'year of birth', 'whole sale', 'mum', 'dad', 'brother', 'sixpence', 'lucky sixpence', 'charm', 'uncle', 'birthday sixpence', '1950']",['metal'],31873366,,1601422300,https://www.etsy.com/listing/879002217/1951-lucky-sixpence-coin-great-britain?utm_source=bulkupload&utm_medium=api&utm_campaign=api,227,8,95307282459,1,1,i_did,FALSE,1950s,,g,,,,mm,FALSE,,,,FALSE,FALSE,FALSE,,TRUE,en-US,FALSE,68,"['Art & Collectibles', 'Collectibles', 'Coins & Money']",FALSE,TRUE
869333604,active,161748751,,"1925 Lucky Silver Sixpence Coin Great Britain - George V - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Grandfather","Contains 50% silver!!

1925 Lucky Sixpence Coin Great Britain - King George V - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Grandfather, Grandmother

Authentic Sixpence from the reign of King George V. This sixpence is from circulation, but will not be damaged or dirty. The coin pictured is an example of the condition of the coin you will get. 

Weight - 2.8g
Diameter - 19mm
Metal - 50% silver!

Beautiful Lucky Sixpence coin with sixpence coin from 1925. The sixpence is widely known in the UK as a &quot;lucky coin&quot;. It was often used as a token given to a bride on her wedding day or in a Christmas pudding. The recipient would have good luck. 

This gift is ideal for a grandparent or parent who will remember our &quot;old money&quot; with fondness or someone who makes crafts and Jewelry.

For me I think things with history, something I can touch and feel.",1612415067,1622779467,1602107564,1612415067,2.99,GBP,92,[],"['birthday', 'crafts', 'year of birth', 'whole sale', 'mum', 'dad', 'sixpence', 'lucky sixpence', 'charm', 'uncle', 'birthday sixpence', 'grandfather', '1925']",['metal'],31873366,,1602107564,https://www.etsy.com/listing/869333604/1925-lucky-silver-sixpence-coin-great?utm_source=bulkupload&utm_medium=api&utm_campaign=api,70,7,95307282459,1,1,i_did,FALSE,1920s,,g,,,,mm,FALSE,,,,FALSE,FALSE,FALSE,,TRUE,en-US,FALSE,68,"['Art & Collectibles', 'Collectibles', 'Coins & Money']",FALSE,TRUE
867021140,active,161748751,,"1943 Lucky Silver Sixpence Coin Great Britain - George VI - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Daughter, Son","Contains 50% silver!!

1943 Lucky Sixpence Coin Great Britain - King George VI - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Grandfather, Grandmother

Authentic Sixpence from the reign of King George VI. This sixpence is from circulation, but will not be damaged or dirty. The coin pictured is an example of the condition of the coin you will get. 

Weight - 2.8g
Diameter - 19mm
Metal - 50% silver!

Beautiful Lucky Sixpence coin with sixpence coin from 1943. The sixpence is widely known in the UK as a &quot;lucky coin&quot;. It was often used as a token given to a bride on her wedding day or in a Christmas pudding. The recipient would have good luck. 

This gift is ideal for a grandparent or parent who will remember our &quot;old money&quot; with fondness or someone who makes crafts and Jewelry.

For me I think things with history, something I can touch and feel.",1612414044,1622778444,1601741810,1612414044,2.99,GBP,95,[],"['birthday', 'crafts', 'year of birth', 'whole sale', 'mum', 'dad', 'sixpence', 'lucky sixpence', 'charm', 'uncle', 'birthday sixpence', 'grandfather', '1943']",['metal'],31873366,,1601741810,https://www.etsy.com/listing/867021140/1943-lucky-silver-sixpence-coin-great?utm_source=bulkupload&utm_medium=api&utm_campaign=api,57,0,95307282459,1,1,i_did,FALSE,1940s,,g,,,,mm,FALSE,,,,FALSE,FALSE,FALSE,,TRUE,en-US,FALSE,68,"['Art & Collectibles', 'Collectibles', 'Coins & Money']",FALSE,TRUE
883256005,active,161748751,,"1932 Lucky Silver Sixpence Coin Great Britain - George V - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Grandfather","Contains 50% silver!!

1932 Lucky Sixpence Coin Great Britain - King George V - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Grandfather, Grandmother

Authentic Sixpence from the reign of King George V. This sixpence is from circulation, but will not be damaged or dirty. The coin pictured is an example of the condition of the coin you will get. 

Weight - 2.8g
Diameter - 19mm
Metal - 50% silver!

Beautiful Lucky Sixpence coin with sixpence coin from 1932. The sixpence is widely known in the UK as a &quot;lucky coin&quot;. It was often used as a token given to a bride on her wedding day or in a Christmas pudding. The recipient would have good luck. 

This gift is ideal for a grandparent or parent who will remember our &quot;old money&quot; with fondness or someone who makes crafts and Jewelry.

For me I think things with history, something I can touch and feel.",1612394086,1622758486,1602106931,1612394086,1.99,GBP,97,[],"['birthday', 'crafts', 'year of birth', 'whole sale', 'mum', 'dad', 'sixpence', 'lucky sixpence', 'charm', 'uncle', 'birthday sixpence', 'grandfather', '1932']",['metal'],31873366,,1602106931,https://www.etsy.com/listing/883256005/1932-lucky-silver-sixpence-coin-great?utm_source=bulkupload&utm_medium=api&utm_campaign=api,44,3,95307282459,1,1,i_did,FALSE,1930s,,g,,,,mm,FALSE,,,,FALSE,FALSE,FALSE,,TRUE,en-US,FALSE,68,"['Art & Collectibles', 'Collectibles', 'Coins & Money']",FALSE,TRUE
877834315,active,161748751,,"1961 Lucky Sixpence Coin Great Britain - Queen Elizabeth II - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Daughter, Son","1961 Lucky Sixpence Coin Great Britain - Queen Elizabeth II - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Daughter, Son

Authentic Sixpence from the reign of Queen Elizabeth. This sixpence is from circulation, but will not be damaged or dirty. The coin pictured is an example of the condition of the coin you will get. 

Weight - 2.8g
Diameter - 19mm
Metal - CUPRO NICKLE

Beautiful Lucky Sixpence coin with sixpence coin from 1961. The sixpence is widely known in the UK as a &quot;lucky coin&quot;. It was often used as a token given to a bride on her wedding day or in a Christmas pudding. The recipient would have good luck. 

This gift is ideal for a grandparent or parent who will remember our &quot;old money&quot; with fondness or someone who makes crafts and Jewelry.

For me I think things with history, something I can touch and feel.",1612392466,1622756866,1601243614,1612392466,0.99,GBP,73,[],"['birthday', 'crafts', 'year of birth', 'whole sale', 'mum', 'dad', 'brother', 'sixpence', 'lucky sixpence', 'charm', 'uncle', '1961', 'birthday sixpence']",['metal'],31873366,,1601243614,https://www.etsy.com/listing/877834315/1961-lucky-sixpence-coin-great-britain?utm_source=bulkupload&utm_medium=api&utm_campaign=api,181,7,95307282459,1,1,i_did,FALSE,1960s,,g,,,,mm,FALSE,,,,FALSE,FALSE,FALSE,,TRUE,en-US,FALSE,68,"['Art & Collectibles', 'Collectibles', 'Coins & Money']",FALSE,TRUE
794938132,active,161748751,,80th Birthday Gift - Year of Birth: 1941 - Lucky Silver British Sixpence presented in gift box along with Lucky Charm! Free postage UK,"An original 1941 UK silver sixpence, beautifully presented in a small foam filled gift box with a shamrock shaped goodluck charm.

The sixpence was regularly used as a good luck gesture for brides or even in a Christmas pudding. This is the ideal gift for someone born in 1941 prior to decimalisation in 1967, additionally the coin contains 50% silver.

Box size is 30mm x 45mm and the coin weighs 2.9 grams.  The coin, charm and padded box will be dispatched in a padded envelope.

Please let me know if you have any questions with regards to this item.",1612385528,1622749928,1589403861,1612385528,8.99,GBP,49,[],"['birthday', '80th birthday', 'year of birth', '80 years old', '80th birthday gift', 'birthday gift', 'silver gifts', 'father', 'grandfather', 'grandpa', '1941', 'year of birth 1941']","['metal', 'silver', 'card']",30589603,,1605217825,https://www.etsy.com/listing/794938132/80th-birthday-gift-year-of-birth-1941?utm_source=bulkupload&utm_medium=api&utm_campaign=api,1673,25,1.1692E+11,1,1,i_did,FALSE,made_to_order,,g,,,,mm,FALSE,,,,FALSE,FALSE,FALSE,,TRUE,en-US,FALSE,1264,"['Paper & Party Supplies', 'Paper', 'Greeting Cards', 'Birthday Cards']",FALSE,FALSE
863922966,active,161748751,,"1955 Lucky Sixpence Coin Great Britain - Queen Elizabeth II - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Daughter, Son","1955 Lucky Sixpence Coin Great Britain - Queen Elizabeth II - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Daughter, Son

Authentic Sixpence from the reign of Queen Elizabeth. This sixpence is from circulation, but will not be damaged or dirty. The coin pictured is an example of the condition of the coin you will get. 

Weight - 2.8g
Diameter - 19mm
Metal - CUPRO NICKLE

Beautiful Lucky Sixpence coin with sixpence coin from 1955. The sixpence is widely known in the UK as a &quot;lucky coin&quot;. It was often used as a token given to a bride on her wedding day or in a Christmas pudding. The recipient would have good luck. 

This gift is ideal for a grandparent or parent who will remember our &quot;old money&quot; with fondness or someone who makes crafts and Jewelry.

For me I think things with history, something I can touch and feel.",1612352065,1622716465,1601244419,1612352065,0.99,GBP,86,[],"['birthday', 'crafts', 'year of birth', 'whole sale', 'mum', 'dad', 'brother', 'sixpence', 'lucky sixpence', 'charm', 'uncle', '1955', 'birthday sixpence']",['metal'],31873366,,1601244419,https://www.etsy.com/listing/863922966/1955-lucky-sixpence-coin-great-britain?utm_source=bulkupload&utm_medium=api&utm_campaign=api,81,1,95307282459,1,1,i_did,FALSE,1950s,,g,,,,mm,FALSE,,,,FALSE,FALSE,FALSE,,TRUE,en-US,FALSE,68,"['Art & Collectibles', 'Collectibles', 'Coins & Money']",FALSE,TRUE
921414254,active,161748751,,"1951, 70th Birthday Gift, Brass theepence Birth Year - 70th Birthday Coin, mens, ladies Birthday Anniversary Present Gift","1951 70th Coin, 1951, Brass threepence Coin, Coin Gift, Threepence Coins, Birth Year Coin, Birth Year Gift, Coin, Groom Keyring, 70th Birthday.
--------------------------------------------------------------------------------------------------------------------------------------

Our keyrings are handmade from authentic vintage coins. This one is from the reign of George VI and is dated 1951. The brass threepence was only minted from 1937 to 1967. In £1 there was 80 threepences, so quite a small coin in terms of value. But now they make a perfect gift for a 70th birthday. Note that the 1949, 1946, 1950 and 1951 are considered rare in the collection. 

Your coin will be presented in a small cotton padded gift box along with a mini card for you to write a short message (please see the dimensions below as this is not a large item!).

We are pleased to offer a wide range of gifts for milestone birthdays, therefore we sure to checkout our other listings.

Dimensions & Measurements:
Keyring length:
Coin diameter:
Box dimensions:
Mini card dimensions:",1612345926,1622710326,1609623342,1612345926,8.99,GBP,12,[],"['handmade gift', 'gift for mother', 'gift for grandma', 'coin gifts', '70th Birthday gift', 'threepence 1951', '70th Birthday', 'year of birth 1951', 'birthday coin', 'unique gift']",[],30589601,2,1609623342,https://www.etsy.com/listing/921414254/1951-70th-birthday-gift-brass-theepence?utm_source=bulkupload&utm_medium=api&utm_campaign=api,212,7,,1,2,i_did,FALSE,made_to_order,,g,,,,mm,FALSE,,,,FALSE,FALSE,FALSE,,TRUE,en-US,FALSE,165,"['Accessories', 'Keychains & Lanyards', 'Keychains']",FALSE,FALSE
